# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-06-21 16:24:19 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05325000 MINNESOTA RIVER AT MANKATO, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05325000
#            TS   parameter     Description
#        301759       63160     Stream water level elevation above NAVD 1988, in feet
#         74622       00065     Gage height, feet
#         74623       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	74622_00065	74622_00065_cd	74623_00060	74623_00060_cd
USGS	05325000	2017-09-06 20:30	CDT	7.92	A	7190	A
USGS	05325000	2017-09-06 20:45	CDT	7.92	A	7190	A
USGS	05325000	2017-09-06 21:00	CDT	7.91	A	7180	A
USGS	05325000	2017-09-06 21:15	CDT	7.91	A	7180	A
USGS	05325000	2017-09-06 21:30	CDT	7.91	A	7180	A
USGS	05325000	2017-09-06 21:45	CDT	7.91	A	7180	A
USGS	05325000	2017-09-06 22:00	CDT	7.90	A	7160	A
USGS	05325000	2017-09-06 22:15	CDT	7.90	A	7160	A
USGS	05325000	2017-09-06 22:30	CDT	7.89	A	7150	A
USGS	05325000	2017-09-06 23:00	CDT	7.88	A	7130	A
USGS	05325000	2017-09-06 23:15	CDT	7.88	A	7130	A
USGS	05325000	2017-09-06 23:30	CDT	7.86	A	7100	A
USGS	05325000	2017-09-06 23:45	CDT	7.87	A	7120	A
USGS	05325000	2017-09-07 00:00	CDT	7.86	A	7100	A
USGS	05325000	2017-09-07 00:15	CDT	7.86	A	7100	A
USGS	05325000	2017-09-07 00:30	CDT	7.86	A	7100	A
USGS	05325000	2017-09-07 00:45	CDT	7.85	A	7080	A
USGS	05325000	2017-09-07 01:00	CDT	7.85	A	7080	A
USGS	05325000	2017-09-07 01:15	CDT	7.85	A	7080	A
USGS	05325000	2017-09-07 01:30	CDT	7.84	A	7070	A
USGS	05325000	2017-09-07 01:45	CDT	7.84	A	7070	A
USGS	05325000	2017-09-07 02:00	CDT	7.83	A	7050	A
USGS	05325000	2017-09-07 02:15	CDT	7.82	A	7040	A
USGS	05325000	2017-09-07 02:30	CDT	7.81	A	7020	A
USGS	05325000	2017-09-07 02:45	CDT	7.82	A	7040	A
USGS	05325000	2017-09-07 03:15	CDT	7.80	A	7010	A
USGS	05325000	2017-09-07 03:30	CDT	7.80	A	7010	A
USGS	05325000	2017-09-07 03:45	CDT	7.79	A	6990	A
USGS	05325000	2017-09-07 04:00	CDT	7.79	A	6990	A
USGS	05325000	2017-09-07 04:30	CDT	7.78	A	6980	A
USGS	05325000	2017-09-07 04:45	CDT	7.78	A	6980	A
USGS	05325000	2017-09-07 05:00	CDT	7.77	A	6960	A
USGS	05325000	2017-09-07 05:15	CDT	7.76	A	6950	A
USGS	05325000	2017-09-07 05:30	CDT	7.76	A	6950	A
USGS	05325000	2017-09-07 05:45	CDT	7.75	A	6930	A
USGS	05325000	2017-09-07 06:00	CDT	7.75	A	6930	A
USGS	05325000	2017-09-07 06:30	CDT	7.75	A	6930	A
USGS	05325000	2017-09-07 06:45	CDT	7.74	A	6920	A
USGS	05325000	2017-09-07 07:00	CDT	7.74	A	6920	A
USGS	05325000	2017-09-07 07:15	CDT	7.73	A	6900	A
USGS	05325000	2017-09-07 07:30	CDT	7.72	A	6890	A
USGS	05325000	2017-09-07 07:45	CDT	7.72	A	6890	A
USGS	05325000	2017-09-07 08:00	CDT	7.72	A	6890	A
USGS	05325000	2017-09-07 08:15	CDT	7.72	A	6890	A
USGS	05325000	2017-09-07 08:30	CDT	7.71	A	6870	A
USGS	05325000	2017-09-07 08:45	CDT	7.71	A	6870	A
USGS	05325000	2017-09-07 09:00	CDT	7.70	A	6860	A
USGS	05325000	2017-09-07 09:15	CDT	7.70	A	6860	A
USGS	05325000	2017-09-07 09:30	CDT	7.70	A	6860	A
USGS	05325000	2017-09-07 09:45	CDT	7.69	A	6840	A
USGS	05325000	2017-09-07 10:00	CDT	7.68	A	6830	A
USGS	05325000	2017-09-07 10:15	CDT	7.68	A	6830	A
USGS	05325000	2017-09-07 10:30	CDT	7.67	A	6810	A
USGS	05325000	2017-09-07 10:45	CDT	7.67	A	6810	A
USGS	05325000	2017-09-07 11:00	CDT	7.67	A	6810	A
USGS	05325000	2017-09-07 11:15	CDT	7.66	A	6800	A
USGS	05325000	2017-09-07 11:30	CDT	7.65	A	6780	A
USGS	05325000	2017-09-07 11:45	CDT	7.65	A	6780	A
USGS	05325000	2017-09-07 12:00	CDT	7.65	A	6780	A
USGS	05325000	2017-09-07 12:15	CDT	7.64	A	6770	A
USGS	05325000	2017-09-07 12:30	CDT	7.63	A	6750	A
USGS	05325000	2017-09-07 12:45	CDT	7.63	A	6750	A
USGS	05325000	2017-09-07 13:00	CDT	7.63	A	6750	A
USGS	05325000	2017-09-07 13:15	CDT	7.62	A	6740	A
USGS	05325000	2017-09-07 13:30	CDT	7.62	A	6740	A
USGS	05325000	2017-09-07 13:45	CDT	7.62	A	6740	A
USGS	05325000	2017-09-07 14:00	CDT	7.61	A	6720	A
USGS	05325000	2017-09-07 14:15	CDT	7.60	A	6710	A
USGS	05325000	2017-09-07 14:30	CDT	7.61	A	6720	A
USGS	05325000	2017-09-07 14:45	CDT	7.59	A	6690	A
USGS	05325000	2017-09-07 15:00	CDT	7.60	A	6710	A
USGS	05325000	2017-09-07 15:30	CDT	7.59	A	6690	A
USGS	05325000	2017-09-07 15:45	CDT	7.58	A	6680	A
USGS	05325000	2017-09-07 16:15	CDT	7.57	A	6670	A
USGS	05325000	2017-09-07 16:30	CDT	7.57	A	6670	A
USGS	05325000	2017-09-07 16:45	CDT	7.56	A	6650	A
USGS	05325000	2017-09-07 17:00	CDT	7.55	A	6640	A
USGS	05325000	2017-09-07 17:15	CDT	7.55	A	6640	A
USGS	05325000	2017-09-07 17:30	CDT	7.55	A	6640	A
USGS	05325000	2017-09-07 17:45	CDT	7.54	A	6620	A
USGS	05325000	2017-09-07 18:00	CDT	7.53	A	6610	A
USGS	05325000	2017-09-07 18:15	CDT	7.53	A	6610	A
USGS	05325000	2017-09-07 18:30	CDT	7.52	A	6590	A
USGS	05325000	2017-09-07 18:45	CDT	7.52	A	6590	A
USGS	05325000	2017-09-07 19:00	CDT	7.52	A	6590	A
USGS	05325000	2017-09-07 19:15	CDT	7.51	A	6580	A
USGS	05325000	2017-09-07 19:30	CDT	7.51	A	6580	A
USGS	05325000	2017-09-07 19:45	CDT	7.50	A	6560	A
USGS	05325000	2017-09-07 20:00	CDT	7.50	A	6560	A
USGS	05325000	2017-09-07 20:15	CDT	7.49	A	6550	A
USGS	05325000	2017-09-07 20:30	CDT	7.48	A	6530	A
USGS	05325000	2017-09-07 20:45	CDT	7.49	A	6550	A
USGS	05325000	2017-09-07 21:00	CDT	7.48	A	6530	A
USGS	05325000	2017-09-07 21:15	CDT	7.47	A	6520	A
USGS	05325000	2017-09-07 21:30	CDT	7.47	A	6520	A
USGS	05325000	2017-09-07 21:45	CDT	7.47	A	6520	A
USGS	05325000	2017-09-07 22:00	CDT	7.46	A	6500	A
USGS	05325000	2017-09-07 22:15	CDT	7.46	A	6500	A
USGS	05325000	2017-09-07 22:30	CDT	7.46	A	6500	A
USGS	05325000	2017-09-07 22:45	CDT	7.45	A	6490	A
USGS	05325000	2017-09-07 23:00	CDT	7.45	A	6490	A
USGS	05325000	2017-09-07 23:15	CDT	7.44	A	6480	A
USGS	05325000	2017-09-07 23:30	CDT	7.44	A	6480	A
USGS	05325000	2017-09-07 23:45	CDT	7.44	A	6480	A
USGS	05325000	2017-09-08 00:00	CDT	7.43	A	6460	A
USGS	05325000	2017-09-08 00:15	CDT	7.42	A	6450	A
USGS	05325000	2017-09-08 00:30	CDT	7.42	A	6450	A
USGS	05325000	2017-09-08 00:45	CDT	7.41	A	6430	A
USGS	05325000	2017-09-08 01:00	CDT	7.41	A	6430	A
USGS	05325000	2017-09-08 01:15	CDT	7.41	A	6430	A
USGS	05325000	2017-09-08 01:30	CDT	7.41	A	6430	A
USGS	05325000	2017-09-08 01:45	CDT	7.40	A	6420	A
USGS	05325000	2017-09-08 02:00	CDT	7.39	A	6400	A
USGS	05325000	2017-09-08 02:15	CDT	7.40	A	6420	A
USGS	05325000	2017-09-08 02:30	CDT	7.39	A	6400	A
USGS	05325000	2017-09-08 02:45	CDT	7.38	A	6390	A
USGS	05325000	2017-09-08 03:00	CDT	7.38	A	6390	A
USGS	05325000	2017-09-08 03:15	CDT	7.37	A	6370	A
USGS	05325000	2017-09-08 03:30	CDT	7.37	A	6370	A
USGS	05325000	2017-09-08 03:45	CDT	7.37	A	6370	A
USGS	05325000	2017-09-08 04:00	CDT	7.36	A	6360	A
USGS	05325000	2017-09-08 04:15	CDT	7.36	A	6360	A
USGS	05325000	2017-09-08 04:30	CDT	7.36	A	6360	A
USGS	05325000	2017-09-08 04:45	CDT	7.36	A	6360	A
USGS	05325000	2017-09-08 05:00	CDT	7.35	A	6350	A
USGS	05325000	2017-09-08 05:15	CDT	7.35	A	6350	A
USGS	05325000	2017-09-08 05:30	CDT	7.34	A	6330	A
USGS	05325000	2017-09-08 05:45	CDT	7.34	A	6330	A
USGS	05325000	2017-09-08 06:00	CDT	7.33	A	6320	A
USGS	05325000	2017-09-08 06:15	CDT	7.33	A	6320	A
USGS	05325000	2017-09-08 06:30	CDT	7.33	A	6320	A
USGS	05325000	2017-09-08 06:45	CDT	7.33	A	6320	A
USGS	05325000	2017-09-08 07:00	CDT	7.32	A	6300	A
USGS	05325000	2017-09-08 07:15	CDT	7.32	A	6300	A
USGS	05325000	2017-09-08 07:30	CDT	7.32	A	6300	A
USGS	05325000	2017-09-08 07:45	CDT	7.31	A	6290	A
USGS	05325000	2017-09-08 08:00	CDT	7.31	A	6290	A
USGS	05325000	2017-09-08 08:15	CDT	7.29	A	6260	A
USGS	05325000	2017-09-08 08:30	CDT	7.30	A	6270	A
USGS	05325000	2017-09-08 08:45	CDT	7.29	A	6260	A
USGS	05325000	2017-09-08 09:00	CDT	7.29	A	6260	A
USGS	05325000	2017-09-08 09:15	CDT	7.29	A	6260	A
USGS	05325000	2017-09-08 09:30	CDT	7.28	A	6250	A
USGS	05325000	2017-09-08 09:45	CDT	7.28	A	6250	A
USGS	05325000	2017-09-08 10:00	CDT	7.28	A	6250	A
USGS	05325000	2017-09-08 10:15	CDT	7.27	A	6230	A
USGS	05325000	2017-09-08 10:30	CDT	7.27	A	6230	A
USGS	05325000	2017-09-08 10:45	CDT	7.26	A	6220	A
USGS	05325000	2017-09-08 11:00	CDT	7.25	A	6200	A
USGS	05325000	2017-09-08 11:15	CDT	7.25	A	6200	A
USGS	05325000	2017-09-08 11:45	CDT	7.24	A	6190	A
USGS	05325000	2017-09-08 12:00	CDT	7.24	A	6190	A
USGS	05325000	2017-09-08 12:15	CDT	7.23	A	6170	A
USGS	05325000	2017-09-08 12:30	CDT	7.24	A	6190	A
USGS	05325000	2017-09-08 12:45	CDT	7.23	A	6170	A
USGS	05325000	2017-09-08 13:00	CDT	7.23	A	6170	A
USGS	05325000	2017-09-08 13:15	CDT	7.22	A	6160	A
USGS	05325000	2017-09-08 13:30	CDT	7.22	A	6160	A
USGS	05325000	2017-09-08 13:45	CDT	7.22	A	6160	A
USGS	05325000	2017-09-08 14:00	CDT	7.21	A	6150	A
USGS	05325000	2017-09-08 14:15	CDT	7.20	A	6130	A
USGS	05325000	2017-09-08 14:30	CDT	7.20	A	6130	A
USGS	05325000	2017-09-08 14:45	CDT	7.20	A	6130	A
USGS	05325000	2017-09-08 15:00	CDT	7.19	A	6120	A
USGS	05325000	2017-09-08 15:15	CDT	7.19	A	6120	A
USGS	05325000	2017-09-08 15:30	CDT	7.18	A	6100	A
USGS	05325000	2017-09-08 15:45	CDT	7.19	A	6120	A
USGS	05325000	2017-09-08 16:00	CDT	7.17	A	6090	A
USGS	05325000	2017-09-08 16:15	CDT	7.17	A	6090	A
USGS	05325000	2017-09-08 16:30	CDT	7.17	A	6090	A
USGS	05325000	2017-09-08 16:45	CDT	7.18	A	6100	A
USGS	05325000	2017-09-08 17:00	CDT	7.16	A	6080	A
USGS	05325000	2017-09-08 17:15	CDT	7.16	A	6080	A
USGS	05325000	2017-09-08 17:30	CDT	7.16	A	6080	A
USGS	05325000	2017-09-08 17:45	CDT	7.16	A	6080	A
USGS	05325000	2017-09-08 18:00	CDT	7.15	A	6060	A
USGS	05325000	2017-09-08 18:15	CDT	7.15	A	6060	A
USGS	05325000	2017-09-08 18:30	CDT	7.15	A	6060	A
USGS	05325000	2017-09-08 18:45	CDT	7.15	A	6060	A
USGS	05325000	2017-09-08 19:00	CDT	7.14	A	6050	A
USGS	05325000	2017-09-08 19:15	CDT	7.14	A	6050	A
USGS	05325000	2017-09-08 19:30	CDT	7.14	A	6050	A
USGS	05325000	2017-09-08 19:45	CDT	7.13	A	6030	A
USGS	05325000	2017-09-08 20:00	CDT	7.13	A	6030	A
USGS	05325000	2017-09-08 20:15	CDT	7.12	A	6020	A
USGS	05325000	2017-09-08 20:30	CDT	7.13	A	6030	A
USGS	05325000	2017-09-08 20:45	CDT	7.12	A	6020	A
USGS	05325000	2017-09-08 21:00	CDT	7.12	A	6020	A
USGS	05325000	2017-09-08 21:15	CDT	7.12	A	6020	A
USGS	05325000	2017-09-08 21:30	CDT	7.11	A	6010	A
USGS	05325000	2017-09-08 21:45	CDT	7.11	A	6010	A
USGS	05325000	2017-09-08 22:00	CDT	7.11	A	6010	A
USGS	05325000	2017-09-08 22:15	CDT	7.10	A	5990	A
USGS	05325000	2017-09-08 22:30	CDT	7.09	A	5980	A
USGS	05325000	2017-09-08 22:45	CDT	7.10	A	5990	A
USGS	05325000	2017-09-08 23:00	CDT	7.09	A	5980	A
USGS	05325000	2017-09-08 23:15	CDT	7.09	A	5980	A
USGS	05325000	2017-09-08 23:30	CDT	7.08	A	5960	A
USGS	05325000	2017-09-08 23:45	CDT	7.08	A	5960	A
USGS	05325000	2017-09-09 00:00	CDT	7.08	A	5960	A
USGS	05325000	2017-09-09 00:15	CDT	7.07	A	5950	A
USGS	05325000	2017-09-09 00:30	CDT	7.06	A	5940	A
USGS	05325000	2017-09-09 00:45	CDT	7.06	A	5940	A
USGS	05325000	2017-09-09 01:00	CDT	7.07	A	5950	A
USGS	05325000	2017-09-09 01:15	CDT	7.06	A	5940	A
USGS	05325000	2017-09-09 01:30	CDT	7.06	A	5940	A
USGS	05325000	2017-09-09 01:45	CDT	7.05	A	5920	A
USGS	05325000	2017-09-09 02:00	CDT	7.04	A	5910	A
USGS	05325000	2017-09-09 02:15	CDT	7.05	A	5920	A
USGS	05325000	2017-09-09 02:30	CDT	7.04	A	5910	A
USGS	05325000	2017-09-09 02:45	CDT	7.04	A	5910	A
USGS	05325000	2017-09-09 03:00	CDT	7.03	A	5900	A
USGS	05325000	2017-09-09 03:15	CDT	7.04	A	5910	A
USGS	05325000	2017-09-09 03:30	CDT	7.03	A	5900	A
USGS	05325000	2017-09-09 03:45	CDT	7.02	A	5880	A
USGS	05325000	2017-09-09 04:00	CDT	7.02	A	5880	A
USGS	05325000	2017-09-09 04:30	CDT	7.02	A	5880	A
USGS	05325000	2017-09-09 04:45	CDT	7.01	A	5870	A
USGS	05325000	2017-09-09 05:00	CDT	7.01	A	5870	A
USGS	05325000	2017-09-09 05:15	CDT	7.00	A	5850	A
USGS	05325000	2017-09-09 05:45	CDT	7.00	A	5850	A
USGS	05325000	2017-09-09 06:15	CDT	7.00	A	5850	A
USGS	05325000	2017-09-09 06:30	CDT	6.99	A	5840	A
USGS	05325000	2017-09-09 06:45	CDT	6.99	A	5840	A
USGS	05325000	2017-09-09 07:00	CDT	6.98	A	5830	A
USGS	05325000	2017-09-09 07:15	CDT	6.98	A	5830	A
USGS	05325000	2017-09-09 07:30	CDT	6.98	A	5830	A
USGS	05325000	2017-09-09 07:45	CDT	6.97	A	5810	A
USGS	05325000	2017-09-09 08:00	CDT	6.96	A	5800	A
USGS	05325000	2017-09-09 08:15	CDT	6.96	A	5800	A
USGS	05325000	2017-09-09 08:30	CDT	6.96	A	5800	A
USGS	05325000	2017-09-09 08:45	CDT	6.96	A	5800	A
USGS	05325000	2017-09-09 09:00	CDT	6.96	A	5800	A
USGS	05325000	2017-09-09 09:15	CDT	6.94	A	5770	A
USGS	05325000	2017-09-09 09:30	CDT	6.94	A	5770	A
USGS	05325000	2017-09-09 10:00	CDT	6.94	A	5770	A
USGS	05325000	2017-09-09 10:15	CDT	6.94	A	5770	A
USGS	05325000	2017-09-09 10:30	CDT	6.93	A	5760	A
USGS	05325000	2017-09-09 10:45	CDT	6.92	A	5750	A
USGS	05325000	2017-09-09 11:15	CDT	6.92	A	5750	A
USGS	05325000	2017-09-09 11:30	CDT	6.92	A	5750	A
USGS	05325000	2017-09-09 11:45	CDT	6.92	A	5750	A
USGS	05325000	2017-09-09 12:00	CDT	6.91	A	5730	A
USGS	05325000	2017-09-09 12:15	CDT	6.90	A	5720	A
USGS	05325000	2017-09-09 12:30	CDT	6.90	A	5720	A
USGS	05325000	2017-09-09 12:45	CDT	6.90	A	5720	A
USGS	05325000	2017-09-09 13:00	CDT	6.90	A	5720	A
USGS	05325000	2017-09-09 13:15	CDT	6.90	A	5720	A
USGS	05325000	2017-09-09 13:30	CDT	6.89	A	5710	A
USGS	05325000	2017-09-09 13:45	CDT	6.89	A	5710	A
USGS	05325000	2017-09-09 14:00	CDT	6.89	A	5710	A
USGS	05325000	2017-09-09 14:15	CDT	6.89	A	5710	A
USGS	05325000	2017-09-09 14:30	CDT	6.88	A	5690	A
USGS	05325000	2017-09-09 14:45	CDT	6.88	A	5690	A
USGS	05325000	2017-09-09 15:00	CDT	6.88	A	5690	A
USGS	05325000	2017-09-09 15:15	CDT	6.87	A	5680	A
USGS	05325000	2017-09-09 15:45	CDT	6.86	A	5660	A
USGS	05325000	2017-09-09 16:00	CDT	6.86	A	5660	A
USGS	05325000	2017-09-09 16:15	CDT	6.86	A	5660	A
USGS	05325000	2017-09-09 16:30	CDT	6.86	A	5660	A
USGS	05325000	2017-09-09 16:45	CDT	6.86	A	5660	A
USGS	05325000	2017-09-09 17:00	CDT	6.85	A	5650	A
USGS	05325000	2017-09-09 17:15	CDT	6.85	A	5650	A
USGS	05325000	2017-09-09 17:30	CDT	6.85	A	5650	A
USGS	05325000	2017-09-09 17:45	CDT	6.84	A	5640	A
USGS	05325000	2017-09-09 18:00	CDT	6.84	A	5640	A
USGS	05325000	2017-09-09 18:30	CDT	6.83	A	5620	A
USGS	05325000	2017-09-09 18:45	CDT	6.83	A	5620	A
USGS	05325000	2017-09-09 19:00	CDT	6.83	A	5620	A
USGS	05325000	2017-09-09 19:15	CDT	6.83	A	5620	A
USGS	05325000	2017-09-09 19:30	CDT	6.82	A	5610	A
USGS	05325000	2017-09-09 19:45	CDT	6.82	A	5610	A
USGS	05325000	2017-09-09 20:00	CDT	6.82	A	5610	A
USGS	05325000	2017-09-09 20:15	CDT	6.82	A	5610	A
USGS	05325000	2017-09-09 20:30	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 20:45	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 21:00	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 21:15	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 21:30	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 21:45	CDT	6.81	A	5600	A
USGS	05325000	2017-09-09 22:00	CDT	6.80	A	5580	A
USGS	05325000	2017-09-09 22:15	CDT	6.80	A	5580	A
USGS	05325000	2017-09-09 22:30	CDT	6.79	A	5570	A
USGS	05325000	2017-09-09 23:00	CDT	6.79	A	5570	A
USGS	05325000	2017-09-09 23:15	CDT	6.78	A	5560	A
USGS	05325000	2017-09-09 23:30	CDT	6.78	A	5560	A
USGS	05325000	2017-09-09 23:45	CDT	6.78	A	5560	A
USGS	05325000	2017-09-10 00:00	CDT	6.78	A	5560	A
USGS	05325000	2017-09-10 00:15	CDT	6.77	A	5540	A
USGS	05325000	2017-09-10 00:30	CDT	6.77	A	5540	A
USGS	05325000	2017-09-10 00:45	CDT	6.77	A	5540	A
USGS	05325000	2017-09-10 01:00	CDT	6.76	A	5530	A
USGS	05325000	2017-09-10 01:15	CDT	6.77	A	5540	A
USGS	05325000	2017-09-10 01:30	CDT	6.76	A	5530	A
USGS	05325000	2017-09-10 01:45	CDT	6.76	A	5530	A
USGS	05325000	2017-09-10 02:00	CDT	6.76	A	5530	A
USGS	05325000	2017-09-10 02:15	CDT	6.75	A	5520	A
USGS	05325000	2017-09-10 02:30	CDT	6.75	A	5520	A
USGS	05325000	2017-09-10 02:45	CDT	6.74	A	5500	A
USGS	05325000	2017-09-10 03:00	CDT	6.74	A	5500	A
USGS	05325000	2017-09-10 03:15	CDT	6.74	A	5500	A
USGS	05325000	2017-09-10 03:30	CDT	6.74	A	5500	A
USGS	05325000	2017-09-10 03:45	CDT	6.73	A	5490	A
USGS	05325000	2017-09-10 04:00	CDT	6.73	A	5490	A
USGS	05325000	2017-09-10 04:15	CDT	6.73	A	5490	A
USGS	05325000	2017-09-10 04:30	CDT	6.72	A	5480	A
USGS	05325000	2017-09-10 04:45	CDT	6.73	A	5490	A
USGS	05325000	2017-09-10 05:00	CDT	6.71	A	5470	A
USGS	05325000	2017-09-10 05:15	CDT	6.72	A	5480	A
USGS	05325000	2017-09-10 05:30	CDT	6.72	A	5480	A
USGS	05325000	2017-09-10 05:45	CDT	6.72	A	5480	A
USGS	05325000	2017-09-10 06:00	CDT	6.72	A	5480	A
USGS	05325000	2017-09-10 06:15	CDT	6.71	A	5470	A
USGS	05325000	2017-09-10 06:30	CDT	6.71	A	5470	A
USGS	05325000	2017-09-10 06:45	CDT	6.71	A	5470	A
USGS	05325000	2017-09-10 07:00	CDT	6.71	A	5470	A
USGS	05325000	2017-09-10 07:15	CDT	6.70	A	5450	A
USGS	05325000	2017-09-10 07:30	CDT	6.70	A	5450	A
USGS	05325000	2017-09-10 07:45	CDT	6.70	A	5450	A
USGS	05325000	2017-09-10 08:00	CDT	6.70	A	5450	A
USGS	05325000	2017-09-10 08:15	CDT	6.69	A	5440	A
USGS	05325000	2017-09-10 08:45	CDT	6.70	A	5450	A
USGS	05325000	2017-09-10 09:00	CDT	6.69	A	5440	A
USGS	05325000	2017-09-10 09:15	CDT	6.68	A	5430	A
USGS	05325000	2017-09-10 09:30	CDT	6.69	A	5440	A
USGS	05325000	2017-09-10 09:45	CDT	6.68	A	5430	A
USGS	05325000	2017-09-10 10:00	CDT	6.68	A	5430	A
USGS	05325000	2017-09-10 10:15	CDT	6.67	A	5410	A
USGS	05325000	2017-09-10 10:30	CDT	6.68	A	5430	A
USGS	05325000	2017-09-10 10:45	CDT	6.67	A	5410	A
USGS	05325000	2017-09-10 11:00	CDT	6.67	A	5410	A
USGS	05325000	2017-09-10 11:15	CDT	6.67	A	5410	A
USGS	05325000	2017-09-10 11:30	CDT	6.66	A	5400	A
USGS	05325000	2017-09-10 11:45	CDT	6.66	A	5400	A
USGS	05325000	2017-09-10 12:00	CDT	6.66	A	5400	A
USGS	05325000	2017-09-10 12:15	CDT	6.66	A	5400	A
USGS	05325000	2017-09-10 12:30	CDT	6.65	A	5390	A
USGS	05325000	2017-09-10 12:45	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 13:00	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 13:15	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 13:30	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 13:45	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 14:00	CDT	6.64	A	5370	A
USGS	05325000	2017-09-10 14:15	CDT	6.62	A	5350	A
USGS	05325000	2017-09-10 14:30	CDT	6.63	A	5360	A
USGS	05325000	2017-09-10 14:45	CDT	6.63	A	5360	A
USGS	05325000	2017-09-10 15:00	CDT	6.62	A	5350	A
USGS	05325000	2017-09-10 15:15	CDT	6.63	A	5360	A
USGS	05325000	2017-09-10 15:30	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 15:45	CDT	6.62	A	5350	A
USGS	05325000	2017-09-10 16:00	CDT	6.62	A	5350	A
USGS	05325000	2017-09-10 16:15	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 16:30	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 16:45	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 17:00	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 17:15	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 17:30	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 17:45	CDT	6.61	A	5330	A
USGS	05325000	2017-09-10 18:00	CDT	6.60	A	5320	A
USGS	05325000	2017-09-10 18:15	CDT	6.60	A	5320	A
USGS	05325000	2017-09-10 18:30	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 18:45	CDT	6.60	A	5320	A
USGS	05325000	2017-09-10 19:00	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 19:15	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 19:30	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 19:45	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 20:00	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 20:15	CDT	6.59	A	5310	A
USGS	05325000	2017-09-10 20:30	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 20:45	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 21:00	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 21:15	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 21:30	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 21:45	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 22:00	CDT	6.57	A	5280	A
USGS	05325000	2017-09-10 22:15	CDT	6.58	A	5300	A
USGS	05325000	2017-09-10 22:30	CDT	6.57	A	5280	A
USGS	05325000	2017-09-10 22:45	CDT	6.57	A	5280	A
USGS	05325000	2017-09-10 23:00	CDT	6.57	A	5280	A
USGS	05325000	2017-09-10 23:15	CDT	6.56	A	5270	A
USGS	05325000	2017-09-10 23:30	CDT	6.56	A	5270	A
USGS	05325000	2017-09-10 23:45	CDT	6.56	A	5270	A
USGS	05325000	2017-09-11 00:00	CDT	6.55	A	5260	A
USGS	05325000	2017-09-11 00:15	CDT	6.55	A	5260	A
USGS	05325000	2017-09-11 00:30	CDT	6.54	A	5240	A
USGS	05325000	2017-09-11 00:45	CDT	6.55	A	5260	A
USGS	05325000	2017-09-11 01:00	CDT	6.54	A	5240	A
USGS	05325000	2017-09-11 01:15	CDT	6.55	A	5260	A
USGS	05325000	2017-09-11 01:30	CDT	6.55	A	5260	A
USGS	05325000	2017-09-11 02:00	CDT	6.54	A	5240	A
USGS	05325000	2017-09-11 02:15	CDT	6.54	A	5240	A
USGS	05325000	2017-09-11 02:30	CDT	6.53	A	5230	A
USGS	05325000	2017-09-11 02:45	CDT	6.53	A	5230	A
USGS	05325000	2017-09-11 03:15	CDT	6.53	A	5230	A
